H_mm,P_mbar,Tneedle_C,Tres_C,Tsurf_C,Dd_m,U_m_s,We,Ja,Dmaxb_m,Dmaxf_m,tmaxb_s,tmaxf_s,sourceb,sourcef,startframe,impactframe,endframe
1170,603,20.8,21,24.9,0.00125956623058399,1.05847819557423,159.327664904617,0.0357042253521127,0,0,0,0,20221122__bottom__n7000_n7000_12800fps_20221122_162413,20221122__front__n7000_n7000_12800fps_2211_1638,1,411,412
